SymptomIdex,SymptomName,SymptomGroupId
21818,brittle nails,3024
21819,swollen extremeties,3024
21820,depression,3024
21821,irritability,3024
21822,abnormal menstruation,3024
21823,fatigue,3025
21824,mood swings,3025
21825,weight loss,3025
21826,restlessness,3025
21827,sweating,3025
21828,diarrhoea,3025
21829,fast heart rate,3025
21830,excessive hunger,3025
21831,muscle weakness,3025
21832,irritability,3025
21833,abnormal menstruation,3025
21834,vomiting,3026
21835,fatigue,3026
21836,anxiety,3026
21837,sweating,3026
21838,headache,3026
21839,nausea,3026
21840,blurred and distorted vision,3026
21841,excessive hunger,3026
21842,drying and tingling lips,3026
21843,slurred speech,3026
21844,irritability,3026
21845,palpitations,3026
21846,joint pain,3027
21847,neck pain,3027
21848,knee pain,3027
21849,hip joint pain,3027
21850,swelling joints,3027
21851,painful walking,3027
21852,muscle weakness,3028
21853,stiff neck,3028
21854,swelling joints,3028
21855,movement stiffness,3028
21856,painful walking,3028
21857,vomiting,3029
21858,headache,3029
21859,nausea,3029
21860,spinning movements,3029
21861,loss of balance,3029
21862,unsteadiness,3029
21863,skin rash,3030
21864,pus filled pimples,3030
21865,blackheads,3030
21866,scurring,3030
21867,burning micturition,3031
21868,bladder discomfort,3031
21869,foul smell of urine,3031
21870,continuous feel of urine,3031
21871,skin rash,3032
21872,joint pain,3032
21873,skin peeling,3032
21874,silver like dusting,3032
21875,small dents in nails,3032
21876,inflammatory nails,3032
21877,skin rash,3033
21878,high fever,3033
21879,blister,3033
21880,red sore around nose,3033
21881,yellow crust ooze,3033
21882,itching,3034
21883,skin rash,3034
21884,nodal skin eruptions,3034
21885,dischromic patches,3034
21886,continuous sneezing,3035
21887,shivering,3035
21888,chills,3035
21889,watering from eyes,3035
21890,stomach pain,3036
21891,acidity,3036
21892,ulcers on tongue,3036
21893,vomiting,3036
21894,cough,3036
21895,chest pain,3036
21896,itching,3037
21897,vomiting,3037
21898,yellowish skin,3037
21899,nausea,3037
21900,loss of appetite,3037
21901,abdominal pain,3037
21902,yellowing of eyes,3037
21903,itching,3038
21904,skin rash,3038
21905,stomach pain,3038
21906,burning micturition,3038
21907,spotting urination,3038
21908,vomiting,3039
21909,indigestion,3039
21910,loss of appetite,3039
21911,abdominal pain,3039
21912,passage of gases,3039
21913,internal itching,3039
21914,muscle wasting,3040
21915,patches in throat,3040
21916,high fever,3040
21917,extra marital contacts,3040
21918,fatigue,3041
21919,weight loss,3041
21920,restlessness,3041
21921,lethargy,3041
21922,irregular sugar level,3041
21923,blurred and distorted vision,3041
21924,obesity,3041
21925,excessive hunger,3041
21926,increased appetite,3041
21927,polyuria,3041
21928,vomiting,3042
21929,sunken eyes,3042
21930,dehydration,3042
21931,diarrhoea,3042
21932,fatigue,3043
21933,cough,3043
21934,high fever,3043
21935,breathlessness,3043
21936,family history,3043
21937,mucoid sputum,3043
21938,headache,3044
21939,chest pain,3044
21940,dizziness,3044
21941,loss of balance,3044
21942,lack of concentration,3044
21943,acidity,3045
21944,indigestion,3045
21945,headache,3045
21946,blurred and distorted vision,3045
21947,excessive hunger,3045
21948,stiff neck,3045
21949,depression,3045
21950,irritability,3045
21951,visual disturbances,3045
21952,back pain,3046
21953,weakness in limbs,3046
21954,neck pain,3046
21955,dizziness,3046
21956,loss of balance,3046
21957,vomiting,3047
21958,headache,3047
21959,weakness of one body side,3047
21960,altered sensorium,3047
21961,itching,3048
21962,vomiting,3048
21963,fatigue,3048
21964,weight loss,3048
21965,high fever,3048
21966,yellowish skin,3048
21967,dark urine,3048
21968,abdominal pain,3048
21969,chills,3049
21970,vomiting,3049
21971,high fever,3049
21972,sweating,3049
21973,headache,3049
21974,nausea,3049
21975,diarrhoea,3049
21976,muscle pain,3049
21977,itching,3050
21978,skin rash,3050
21979,fatigue,3050
21980,lethargy,3050
21981,high fever,3050
21982,headache,3050
21983,loss of appetite,3050
21984,mild fever,3050
21985,swelled lymph nodes,3050
21986,malaise,3050
21987,red spots over body,3050
21988,skin rash,3051
21989,chills,3051
21990,joint pain,3051
21991,vomiting,3051
21992,fatigue,3051
21993,high fever,3051
21994,headache,3051
21995,nausea,3051
21996,loss of appetite,3051
21997,pain behind the eyes,3051
21998,back pain,3051
21999,malaise,3051
22000,muscle pain,3051
22001,red spots over body,3051
22002,chills,3052
22003,vomiting,3052
22004,fatigue,3052
22005,high fever,3052
22006,headache,3052
22007,nausea,3052
22008,constipation,3052
22009,abdominal pain,3052
22010,diarrhoea,3052
22011,toxic look (typhos),3052
22012,belly pain,3052
22013,joint pain,3053
22014,vomiting,3053
22015,yellowish skin,3053
22016,dark urine,3053
22017,nausea,3053
22018,loss of appetite,3053
22019,abdominal pain,3053
22020,diarrhoea,3053
22021,mild fever,3053
22022,yellowing of eyes,3053
22023,muscle pain,3053
22024,itching,3054
22025,fatigue,3054
22026,lethargy,3054
22027,yellowish skin,3054
22028,dark urine,3054
22029,loss of appetite,3054
22030,abdominal pain,3054
22031,yellow urine,3054
22032,yellowing of eyes,3054
22033,malaise,3054
22034,receiving blood transfusion,3054
22035,receiving unsterile injections,3054
22036,fatigue,3055
22037,yellowish skin,3055
22038,nausea,3055
22039,loss of appetite,3055
22040,yellowing of eyes,3055
22041,family history,3055
22042,joint pain,3056
22043,vomiting,3056
22044,fatigue,3056
22045,yellowish skin,3056
22046,dark urine,3056
22047,nausea,3056
22048,loss of appetite,3056
22049,abdominal pain,3056
22050,yellowing of eyes,3056
22051,joint pain,3057
22052,vomiting,3057
22053,fatigue,3057
22054,high fever,3057
22055,yellowish skin,3057
22056,dark urine,3057
22057,nausea,3057
22058,loss of appetite,3057
22059,abdominal pain,3057
22060,yellowing of eyes,3057
22061,acute liver failure,3057
22062,coma,3057
22063,stomach bleeding,3057
22064,vomiting,3058
22065,yellowish skin,3058
22066,abdominal pain,3058
22067,swelling of stomach,3058
22068,distention of abdomen,3058
22069,history of alcohol consumption,3058
22070,fluid overload,3058
22071,chills,3059
22072,vomiting,3059
22073,fatigue,3059
22074,weight loss,3059
22075,cough,3059
22076,high fever,3059
22077,breathlessness,3059
22078,sweating,3059
22079,loss of appetite,3059
22080,mild fever,3059
22081,yellowing of eyes,3059
22082,swelled lymph nodes,3059
22083,malaise,3059
22084,phlegm,3059
22085,chest pain,3059
22086,blood in sputum,3059
22087,continuous sneezing,3060
22088,chills,3060
22089,fatigue,3060
22090,cough,3060
22091,high fever,3060
22092,headache,3060
22093,swelled lymph nodes,3060
22094,malaise,3060
22095,phlegm,3060
22096,throat irritation,3060
22097,redness of eyes,3060
22098,sinus pressure,3060
22099,runny nose,3060
22100,congestion,3060
22101,chest pain,3060
22102,loss of smell,3060
22103,muscle pain,3060
22104,chills,3061
22105,fatigue,3061
22106,cough,3061
22107,high fever,3061
22108,breathlessness,3061
22109,sweating,3061
22110,malaise,3061
22111,phlegm,3061
22112,chest pain,3061
22113,fast heart rate,3061
22114,rusty sputum,3061
22115,constipation,3062
22116,pain during bowel movements,3062
22117,pain in anal region,3062
22118,bloody stool,3062
22119,irritation in anus,3062
22120,vomiting,3063
22121,breathlessness,3063
22122,sweating,3063
22123,chest pain,3063
22124,fatigue,3064
22125,cramps,3064
22126,bruising,3064
22127,obesity,3064
22128,swollen legs,3064
22129,swollen blood vessels,3064
22130,prominent veins on calf,3064
22131,fatigue,3065
22132,weight gain,3065
22133,cold hands and feets,3065
22134,mood swings,3065
22135,lethargy,3065
22136,dizziness,3065
22137,puffy face and eyes,3065
22138,enlarged thyroid,3065
22139,brittle nails,3065
22140,swollen extremeties,3065
22141,depression,3065
22142,irritability,3065
22143,abnormal menstruation,3065
22144,fatigue,3066
22145,mood swings,3066
22146,weight loss,3066
22147,restlessness,3066
22148,sweating,3066
22149,diarrhoea,3066
22150,fast heart rate,3066
22151,excessive hunger,3066
22152,muscle weakness,3066
22153,irritability,3066
22154,abnormal menstruation,3066
22155,vomiting,3067
22156,fatigue,3067
22157,anxiety,3067
22158,sweating,3067
22159,headache,3067
22160,nausea,3067
22161,blurred and distorted vision,3067
22162,excessive hunger,3067
22163,drying and tingling lips,3067
22164,slurred speech,3067
22165,irritability,3067
22166,palpitations,3067
22167,joint pain,3068
22168,neck pain,3068
22169,knee pain,3068
22170,hip joint pain,3068
22171,swelling joints,3068
22172,painful walking,3068
22173,muscle weakness,3069
22174,stiff neck,3069
22175,swelling joints,3069
22176,movement stiffness,3069
22177,painful walking,3069
22178,vomiting,3070
22179,headache,3070
22180,nausea,3070
22181,spinning movements,3070
22182,loss of balance,3070
22183,unsteadiness,3070
22184,skin rash,3071
22185,pus filled pimples,3071
22186,blackheads,3071
22187,scurring,3071
22188,burning micturition,3072
22189,bladder discomfort,3072
22190,foul smell of urine,3072
22191,continuous feel of urine,3072
22192,skin rash,3073
22193,joint pain,3073
22194,skin peeling,3073
22195,silver like dusting,3073
22196,small dents in nails,3073
22197,inflammatory nails,3073
22198,skin rash,3074
22199,high fever,3074
22200,blister,3074
22201,red sore around nose,3074
22202,yellow crust ooze,3074
22203,itching,3075
22204,skin rash,3075
22205,nodal skin eruptions,3075
22206,dischromic patches,3075
22207,continuous sneezing,3076
22208,shivering,3076
22209,chills,3076
22210,watering from eyes,3076
22211,stomach pain,3077
22212,acidity,3077
22213,ulcers on tongue,3077
22214,vomiting,3077
22215,cough,3077
22216,chest pain,3077
22217,itching,3078
22218,vomiting,3078
22219,yellowish skin,3078
22220,nausea,3078
22221,loss of appetite,3078
22222,abdominal pain,3078
22223,yellowing of eyes,3078
22224,itching,3079
22225,skin rash,3079
22226,stomach pain,3079
22227,burning micturition,3079
22228,spotting urination,3079
22229,vomiting,3080
22230,indigestion,3080
22231,loss of appetite,3080
22232,abdominal pain,3080
22233,passage of gases,3080
22234,internal itching,3080
22235,muscle wasting,3081
22236,patches in throat,3081
22237,high fever,3081
22238,extra marital contacts,3081
22239,fatigue,3082
22240,weight loss,3082
22241,restlessness,3082
22242,lethargy,3082
22243,irregular sugar level,3082
22244,blurred and distorted vision,3082
22245,obesity,3082
22246,excessive hunger,3082
22247,increased appetite,3082
22248,polyuria,3082
22249,vomiting,3083
22250,sunken eyes,3083
22251,dehydration,3083
22252,diarrhoea,3083
22253,fatigue,3084
22254,cough,3084
22255,high fever,3084
22256,breathlessness,3084
22257,family history,3084
22258,mucoid sputum,3084
22259,headache,3085
22260,chest pain,3085
22261,dizziness,3085
22262,loss of balance,3085
22263,lack of concentration,3085
22264,acidity,3086
22265,indigestion,3086
22266,headache,3086
22267,blurred and distorted vision,3086
22268,excessive hunger,3086
22269,stiff neck,3086
22270,depression,3086
22271,irritability,3086
22272,visual disturbances,3086
22273,back pain,3087
22274,weakness in limbs,3087
22275,neck pain,3087
22276,dizziness,3087
22277,loss of balance,3087
22278,vomiting,3088
22279,headache,3088
22280,weakness of one body side,3088
22281,altered sensorium,3088
22282,itching,3089
22283,vomiting,3089
22284,fatigue,3089
22285,weight loss,3089
22286,high fever,3089
22287,yellowish skin,3089
22288,dark urine,3089
22289,abdominal pain,3089
22290,chills,3090
22291,vomiting,3090
22292,high fever,3090
22293,sweating,3090
22294,headache,3090
22295,nausea,3090
22296,diarrhoea,3090
22297,muscle pain,3090
22298,itching,3091
22299,skin rash,3091
22300,fatigue,3091
22301,lethargy,3091
22302,high fever,3091
22303,headache,3091
22304,loss of appetite,3091
22305,mild fever,3091
22306,swelled lymph nodes,3091
22307,malaise,3091
22308,red spots over body,3091
22309,skin rash,3092
22310,chills,3092
22311,joint pain,3092
22312,vomiting,3092
22313,fatigue,3092
22314,high fever,3092
22315,headache,3092
22316,nausea,3092
22317,loss of appetite,3092
22318,pain behind the eyes,3092
22319,back pain,3092
22320,malaise,3092
22321,muscle pain,3092
22322,red spots over body,3092
22323,chills,3093
22324,vomiting,3093
22325,fatigue,3093
22326,high fever,3093
22327,headache,3093
22328,nausea,3093
22329,constipation,3093
22330,abdominal pain,3093
22331,diarrhoea,3093
22332,toxic look (typhos),3093
22333,belly pain,3093
22334,joint pain,3094
22335,vomiting,3094
22336,yellowish skin,3094
22337,dark urine,3094
22338,nausea,3094
22339,loss of appetite,3094
22340,abdominal pain,3094
22341,diarrhoea,3094
22342,mild fever,3094
22343,yellowing of eyes,3094
22344,muscle pain,3094
22345,itching,3095
22346,fatigue,3095
22347,lethargy,3095
22348,yellowish skin,3095
22349,dark urine,3095
22350,loss of appetite,3095
22351,abdominal pain,3095
22352,yellow urine,3095
22353,yellowing of eyes,3095
22354,malaise,3095
22355,receiving blood transfusion,3095
22356,receiving unsterile injections,3095
22357,fatigue,3096
22358,yellowish skin,3096
22359,nausea,3096
22360,loss of appetite,3096
22361,yellowing of eyes,3096
22362,family history,3096
22363,joint pain,3097
22364,vomiting,3097
22365,fatigue,3097
22366,yellowish skin,3097
22367,dark urine,3097
22368,nausea,3097
22369,loss of appetite,3097
22370,abdominal pain,3097
22371,yellowing of eyes,3097
22372,joint pain,3098
22373,vomiting,3098
22374,fatigue,3098
22375,high fever,3098
22376,yellowish skin,3098
22377,dark urine,3098
22378,nausea,3098
22379,loss of appetite,3098
22380,abdominal pain,3098
22381,yellowing of eyes,3098
22382,acute liver failure,3098
22383,coma,3098
22384,stomach bleeding,3098
22385,vomiting,3099
22386,yellowish skin,3099
22387,abdominal pain,3099
22388,swelling of stomach,3099
22389,distention of abdomen,3099
22390,history of alcohol consumption,3099
22391,fluid overload,3099
22392,chills,3100
22393,vomiting,3100
22394,fatigue,3100
22395,weight loss,3100
22396,cough,3100
22397,high fever,3100
22398,breathlessness,3100
22399,sweating,3100
22400,loss of appetite,3100
22401,mild fever,3100
22402,yellowing of eyes,3100
22403,swelled lymph nodes,3100
22404,malaise,3100
22405,phlegm,3100
22406,chest pain,3100
22407,blood in sputum,3100
22408,continuous sneezing,3101
22409,chills,3101
22410,fatigue,3101
22411,cough,3101
22412,high fever,3101
22413,headache,3101
22414,swelled lymph nodes,3101
22415,malaise,3101
22416,phlegm,3101
22417,throat irritation,3101
22418,redness of eyes,3101
22419,sinus pressure,3101
22420,runny nose,3101
22421,congestion,3101
22422,chest pain,3101
22423,loss of smell,3101
22424,muscle pain,3101
22425,chills,3102
22426,fatigue,3102
22427,cough,3102
22428,high fever,3102
22429,breathlessness,3102
22430,sweating,3102
22431,malaise,3102
22432,phlegm,3102
22433,chest pain,3102
22434,fast heart rate,3102
22435,rusty sputum,3102
22436,constipation,3103
22437,pain during bowel movements,3103
22438,pain in anal region,3103
22439,bloody stool,3103
22440,irritation in anus,3103
22441,vomiting,3104
22442,breathlessness,3104
22443,sweating,3104
22444,chest pain,3104
22445,fatigue,3105
22446,cramps,3105
22447,bruising,3105
22448,obesity,3105
22449,swollen legs,3105
22450,swollen blood vessels,3105
22451,prominent veins on calf,3105
22452,fatigue,3106
22453,weight gain,3106
22454,cold hands and feets,3106
22455,mood swings,3106
22456,lethargy,3106
22457,dizziness,3106
22458,puffy face and eyes,3106
22459,enlarged thyroid,3106
22460,brittle nails,3106
22461,swollen extremeties,3106
22462,depression,3106
22463,irritability,3106
22464,abnormal menstruation,3106
22465,fatigue,3107
22466,mood swings,3107
22467,weight loss,3107
22468,restlessness,3107
22469,sweating,3107
22470,diarrhoea,3107
22471,fast heart rate,3107
22472,excessive hunger,3107
22473,muscle weakness,3107
22474,irritability,3107
22475,abnormal menstruation,3107
22476,vomiting,3108
22477,fatigue,3108
22478,anxiety,3108
22479,sweating,3108
22480,headache,3108
22481,nausea,3108
22482,blurred and distorted vision,3108
22483,excessive hunger,3108
22484,drying and tingling lips,3108
22485,slurred speech,3108
22486,irritability,3108
22487,palpitations,3108
22488,joint pain,3109
22489,neck pain,3109
22490,knee pain,3109
